team,round,result_match,championship_score,home_team,goals_conceded,goals_scored,ag_scored,ag_conceded,wcg,clube_nome
275.0,37,3,77,0,24.0,60.0,1.6216216216216217,0.6486486486486487,19.0,Palmeiras
284.0,37,1,63,0,27.0,44.0,1.1891891891891893,0.7297297297297297,20.0,Grêmio
283.0,38,1,53,0,32.0,32.0,0.8421052631578947,0.8421052631578947,13.0,Cruzeiro
293.0,38,3,57,0,35.0,47.0,1.236842105263158,0.9210526315789473,15.0,Atlético-PR
327.0,38,0,41,0,47.0,26.0,0.6842105263157895,1.236842105263158,11.0,América-MG
287.0,38,0,37,0,63.0,29.0,0.7631578947368421,1.6578947368421053,11.0,Vitória
267.0,38,1,43,0,46.0,36.0,0.9473684210526315,1.2105263157894737,7.0,Vasco
263.0,38,0,48,0,29.0,36.0,0.9473684210526315,0.7631578947368421,8.0,Botafogo
276.0,38,0,63,0,34.0,44.0,1.1578947368421053,0.8947368421052632,15.0,São Paulo
277.0,38,0,50,0,38.0,42.0,1.105263157894737,1.0,14.0,Santos
264.0,38,0,44,0,35.0,27.0,0.7105263157894737,0.9210526315789473,12.0,Corinthians
285.0,38,1,69,0,29.0,50.0,1.3157894736842106,0.7631578947368421,16.0,Internacional
282.0,38,3,59,1,43.0,46.0,1.2105263157894737,1.131578947368421,11.0,Atlético-MG
217.0,38,1,21,1,57.0,16.0,0.42105263157894735,1.5,5.0,Paraná
315.0,38,3,44,1,49.0,27.0,0.7105263157894737,1.2894736842105263,10.0,Chapecoense
265.0,38,1,48,1,41.0,33.0,0.868421052631579,1.0789473684210527,13.0,Bahia
266.0,38,3,45,1,46.0,29.0,0.7631578947368421,1.2105263157894737,14.0,Fluminense
262.0,38,0,76,1,29.0,49.0,1.2894736842105263,0.7631578947368421,19.0,Flamengo
354.0,38,1,42,1,35.0,24.0,0.631578947368421,0.9210526315789473,13.0,Ceará-SC
292.0,38,3,42,1,54.0,27.0,0.7105263157894737,1.4210526315789473,10.0,Sport
275.0,38,3,80,1,26.0,63.0,1.6578947368421053,0.6842105263157895,19.0,Palmeiras
284.0,38,3,66,1,27.0,45.0,1.1842105263157894,0.7105263157894737,21.0,Grêmio
